0.09695189035894258, 0.00005782485300622093
0.12317887396405064, 0.00010204942750749261
0.14452982146428953, 0.00016605972606977752
0.17652652217082082, 0.0003309967949760564
0.24300458140026454, 0.0008416085369734508
0.3088490830369347, 0.0017469913269221793
0.3925348054884516, 0.003626363757331523
0.44260880741667336, 0.005666357413124693
0.5403120968027265, 0.008853939781512605
0.6598712593784506, 0.016946299977471737
0.7741809365496014, 0.02647936029810786
0.8386699222175238, 0.03517673334271159
0.9837808729905977, 0.050681074628523316
1.065636267875156, 0.06465061897291333
1.250346058422462, 0.10520258995176907
1.4666873156042, 0.15157121784204156
1.721213428984923, 0.26749321793744496
2.0192031222950346, 0.4013508888062409
3.0116815861592197, 1.4702828147562799
3.9834396411077333, 3.3099679497605603
5.936705368813676, 8.41608536973449
7.848827787250937, 15.467756007393728
9.580572525453311, 23.208056149136908
19.6091083386352, 50.169587316333256
25.893185207784057, 52.24703795685757
38.481986366231624, 36.26363757331518
61.90109247636162, 22.285255680483356
81.65263913425959, 14.262150731153145
103.50534634748232, 8.764583391689913
159.93163474700853, 4.22231529818609
202.71643330129365, 2.4915853630581353
301.19449522663166, 1.5311651169368448
397.36983493588093, 1.062751479066626
590.3573752172388, 0.6271289192799847
810.3381052119053, 0.41797025335808125
