2.5034743487430426, 0.07376277666523598
2.5034743487430426, 0.07376277666523598
4.623545175028015, 0.4114565817518671
5.225619219446607, 0.5437626366323467
5.908499217318171, 0.7884925102540895
7.244983749195823, 1.2261137765732186
8.023868820419954, 1.583109462743172
10.89547744020014, 3.105622053650194
28.43569389880186, 30.26588398390722
37.82487055367381, 54.107653278416834
49.2630487612895, 78.49701390899426
61.550968908092344, 88.21771096390802
72.38229096112671, 99.12199851775645
80.07420212836203, 99.15562482475687
96.0082549793931, 92.54551157250583
115.0896180693215, 82.45973504344349
135.17714789789696, 70.13706982899502
179.0991073672678, 50.73411183117464
214.58533345657958, 40.25390900920762
218.8523103771592, 35.84750598105335
246.89843640106534, 31.201927384593237
278.48201964995593, 25.92701192127425
