2.1698780730676597, 0.7943282347242822
2.37482118695067, 1.1006941712522114
2.9014714165580906, 1.7113283041617828
3.621693318729125, 2.5605504279704796
4.326332298348389, 3.6869450645195827
5.404166321384588, 5.956621435290115
6.456776785740893, 8.743124580220753
8.410896160710838, 11.885022274370208
10.948466964974832, 14.962356560944366
14.864862053186526, 16.15598098439877
20.15655944953705, 15.252229565390222
30.378825407104006, 10.193734859388748
40.23223250986987, 7.94328234724283
50.981575116005125, 5.8434141337351875
60.547719708917235, 4.553374104426258
70.38438831909004, 3.6869450645195827
83.6216267608698, 2.985382618917963
101.44491530900322, 2.196173600205439
134.32429632282566, 1.6788040181225623
156.0334336469943, 1.2589254117941688
197.61512857908323, 0.8743124580220749
311.2145814190505, 0.607202195690989
411.9329181357148, 0.4466835921509635
489.22770254556985, 0.34807005884284165
606.9082322295839, 0.27122725793320296
721.180813380488, 0.22387211385683423
803.3218687985835, 0.19952623149688808
915.0299962789808, 0.1883649089489804
1042.272004050524, 0.17782794100389246
1162.0393109982208, 0.17444826989992576
1268.1031289301673, 0.17782794100389246
