1.268667058790007, 0.20898516998574343
1.4603262559717864, 0.31240317630798786
1.6818409548839082, 0.4947259474584069
1.9373030136379676, 0.7986632399297163
2.308051748675622, 1.216542221950098
2.5196901357858654, 1.5305893615769028
3.1606394756276726, 2.375158409505064
3.6335738414469603, 3.103446344772664
4.10564449938619, 3.9786823198558485
4.6365600983245265, 4.814874933385297
5.145423979789355, 5.60821119737399
6.439322710810488, 6.778153301047517
9.07631932106621, 7.430153408821288
12.54690079726583, 6.344982543826359
14.860165712786898, 5.1245045899065955
20.811320094988204, 2.8115574892949233
53.30530636190172, 0.3984800873589946
74.75964323919705, 0.25497627665790207
